id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
46070335,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Bushwick,40.69005,-73.92008,Private room,35.00,90,1,31/05/21,0.03,589,289,0,No License,No rating,1,1,2
26641779,Rental unit in Brooklyn  · ★4.94 · 2 bedrooms · 2 beds · 1 bath,182152235,Tyrone,Brooklyn,Bedford-Stuyvesant,40.68834,-73.95842,Entire home/apt,350.00,30,124,03/12/23,1.87,2,88,15,No License,4.94,2,2,1
43744465,Earthen home in Brooklyn · 1 bedroom · 2 beds · 1 shared bath,272888515,Mark,Brooklyn,Bedford-Stuyvesant,40.68295,-73.91738,Private room,75.00,30,1,08/07/21,0.03,2,178,0,No License,No rating,1,2,1
83243,Rental unit in Brooklyn · ★4.43 · 1 bedroom · 2 beds · 1 bath,453519,Julian,Brooklyn,Bushwick,40.68769,-73.91788,Entire home/apt,77.00,30,248,18/12/23,1.6,1,360,2,No License,4.43,1,2,1
5.92E+17,Guest suite in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,114178652,Isabelle,Brooklyn,Bedford-Stuyvesant,40.68278,-73.94362,Entire home/apt,100.00,30,7,09/11/23,0.36,4,230,3,No License,5,1,1,1
7.42E+17,Serviced apartment in New York · Studio · 1 bed · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,119.00,30,2,06/04/23,0.19,256,364,2,No License,No rating,Studio,1,1
6.49E+17,Rental unit in Brooklyn · ★4.69 · 3 bedrooms · 3 beds · 1 bath,458389211,Vernette,Brooklyn,Bedford-Stuyvesant,40.67985,-73.90589,Entire home/apt,145.00,30,26,11/09/23,1.38,1,355,12,No License,4.69,3,3,1
32354513,Rental unit in Brooklyn · ★4.64 · Studio · 2 beds · 1 bath,242924411,James And Laureta,Brooklyn,Bedford-Stuyvesant,40.68358,-73.95284,Entire home/apt,107.00,1,223,14/12/23,3.86,7,169,49,Exempt,4.64,Studio,2,1
8.09E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,61263200,Ethan,Brooklyn,Bedford-Stuyvesant,40.6830561,-73.9211135,Private room,49.00,30,1,22/03/23,0.1,2,180,1,No License,No rating,1,1,1
51288172,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2788934,Andrew,Manhattan,Upper West Side,40.80007,-73.95926,Private room,83.00,30,3,05/11/23,0.12,3,4,2,No License,5,1,1,1
49755231,Rental unit in Brooklyn · 1 bedroom · 2 shared baths,396629612,Outpost Club,Brooklyn,Williamsburg,40.71621,-73.95665,Private room,74.00,30,2,30/05/23,0.06,12,299,1,No License,No rating,1,1,2
6.92E+17,Home in Queens · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,101491116,Tong,Queens,Richmond Hill,40.695188,-73.8350487,Private room,80.00,30,41,05/12/23,2.59,2,64,27,No License,4.56,1,2,1.5
29990168,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 2 beds · 1 bath,9864136,Anthony,Brooklyn,Bushwick,40.68653,-73.91388,Entire home/apt,135.00,30,9,01/09/22,0.15,19,365,0,No License,4.67,1,2,1
52855744,Loft in New York · 1 bedroom · 1 bed · 1 bath,7389352,Chris,Brooklyn,Greenpoint,40.72555,-73.95576,Entire home/apt,200.00,30,1,18/12/21,0.04,1,263,0,No License,No rating,1,1,1
44189936,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,2867137,Avi,Manhattan,Kips Bay,40.74293,-73.97318,Entire home/apt,175.00,30,2,03/10/21,0.07,91,340,0,No License,No rating,1,1,1
8.36E+17,Condo in Brooklyn · ★4.81 · 2 bedrooms · 2 beds · 1 bath,385866112,Sooyoung,Brooklyn,Bushwick,40.6864157,-73.9095853,Entire home/apt,182.00,30,16,27/09/23,1.74,1,165,16,No License,4.81,2,2,1
8.01E+17,Rental unit in New York · ★3.60 · 1 bedroom · 1 bed · 1 shared bath,71400423,Maria,Manhattan,East Harlem,40.79398829,-73.94719684,Private room,29.00,30,5,04/11/23,0.43,4,153,5,No License,3.6,1,1,1
17434977,Rental unit in Brooklyn · ★4.76 · Studio · 2 beds · 1 bath,49704571,Krzysztof,Brooklyn,Greenpoint,40.7208,-73.94238,Entire home/apt,89.00,30,17,07/09/23,0.21,8,174,5,No License,4.76,Studio,2,1
7.32E+17,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 2 beds · 1 bath,7777783,Emmanuel,Brooklyn,Williamsburg,40.70866,-73.95203,Private room,105.00,3,45,17/12/23,3.08,1,288,35,OSE-STRREG-0000084,4.73,1,2,1
7.01E+17,Rental unit in Brooklyn · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,476583892,Gus,Brooklyn,Bushwick,40.6915,-73.9123,Private room,150.00,30,40,11/08/23,2.49,9,365,24,No License,4.6,1,1,1.5
46695446,Rental unit in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,9864136,Anthony,Brooklyn,Bushwick,40.68648,-73.9155,Private room,45.00,30,3,01/04/23,0.08,19,310,1,No License,4.33,1,1,1.5
8.58E+17,Rental unit in New York · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,497746652,Leo,Manhattan,Morningside Heights,40.8027795,-73.95851182,Private room,40.00,30,3,09/06/23,0.33,5,365,3,No License,3,1,1,1
6.61E+17,Rental unit in Brooklyn · ★3.82 · 3 bedrooms · 3 beds · 2 baths,177038905,Crystal,Brooklyn,Bedford-Stuyvesant,40.68456,-73.9201,Entire home/apt,167.00,30,11,02/11/23,0.69,4,331,4,No License,3.82,3,3,2
9.24E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,22098752,Eric,Brooklyn,Bushwick,40.68278571,-73.90693266,Entire home/apt,110.00,30,2,31/07/23,0.34,1,333,2,No License,No rating,1,1,1
8.76E+17,Serviced apartment in New York · 2 bedrooms · 3 beds · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7742384,-73.9486798,Entire home/apt,167.00,30,1,31/10/23,0.44,256,288,1,No License,No rating,2,3,1
53494944,Rental unit in Brooklyn · ★4.78 · 1 bedroom · 1 private bath,60666744,Amani,Brooklyn,Bushwick,40.68972,-73.91105,Private room,91.00,30,51,02/09/23,1.99,2,90,22,No License,4.78,1,1,1
8.97E+17,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,300387780,Tobias,Brooklyn,Williamsburg,40.71806,-73.95905,Private room,100.00,30,5,25/09/23,0.75,2,165,5,No License,5,1,1,1
53364824,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,42311387,Antoine,Manhattan,Upper East Side,40.77255,-73.94665,Entire home/apt,229.00,30,7,16/07/23,0.28,1,186,3,No License,5,1,1,1
50652330,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,Brooklyn,Bushwick,40.68941,-73.91857,Private room,40.00,90,2,01/06/22,0.09,589,97,0,No License,No rating,1,1,1
18971993,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,128237188,Mante,Manhattan,East Harlem,40.79681,-73.94515,Private room,55.00,30,138,10/10/23,1.78,1,312,18,No License,4.78,1,1,1
50971404,Rental unit in Brooklyn · ★4.90 · 3 bedrooms · 6 beds · 1 bath,3211428,Julia,Brooklyn,Bushwick,40.68776,-73.90614,Entire home/apt,205.00,30,31,14/11/23,1.09,1,230,13,No License,4.9,3,6,1
7.92E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,493207893,Leo,Brooklyn,Williamsburg,40.70709674,-73.94905174,Private room,59.00,30,1,25/11/23,0.7,6,365,1,No License,No rating,1,1,2
9.93E+17,Rental unit in New York · ★4.60 · 3 bedrooms · 1 bed · 3 baths,3660702,Greg,Manhattan,Chelsea,40.74612142,-73.99250682,Private room,50.00,1,5,21/12/23,1.61,7,203,5,Exempt,4.6,3,1,3
53340040,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,31522757,Willy,Brooklyn,Williamsburg,40.70662,-73.94778,Entire home/apt,130.00,30,3,07/07/23,0.16,1,309,1,No License,5,1,1,1
7.06E+17,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,475127789,Deniz,Manhattan,Harlem,40.80167374,-73.95898186,Private room,50.00,30,66,02/12/23,4.79,2,42,58,No License,4.86,1,1,1
1.02E+18,Home in New York · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,544652279,Rop,Manhattan,Harlem,40.81167172,-73.94215547,Private room,85.00,1,10,20/12/23,4.92,3,87,10,Exempt,4.4,1,1,1
5.49E+17,Rental unit in New York · 1 bedroom · 1 shared bath,345938275,Outpost Club,Manhattan,East Harlem,40.79024,-73.94791,Private room,41.00,30,1,30/08/22,0.06,7,257,0,No License,No rating,1,1,1
6.71E+17,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,47119244,Bacho,Manhattan,East Harlem,40.7955675,-73.95002258,Private room,115.00,30,5,12/11/22,0.32,1,365,0,No License,5,1,1,1
50879115,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,360780711,Sia,Manhattan,Harlem,40.80045,-73.9538,Private room,88.00,30,109,12/12/23,3.74,1,365,37,No License,4.87,1,1,1
48547934,Home in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1.5 baths,28722667,Qudsia,Brooklyn,Flatlands,40.62478,-73.92881,Private room,29.00,30,18,05/12/23,0.62,1,136,4,No License,4.33,1,1,1.5
51966299,Boutique hotel in New York · Studio · 1 bed · 1 private bath,395671107,Esplanade 99,Manhattan,Upper West Side,40.79751,-73.9707,Private room,65.00,30,1,30/11/21,0.04,19,179,0,No License,No rating,Studio,1,1
9.87E+17,Rental unit in New York · ★4.60 · 1 bedroom · 3 beds · 1 bath,314025551,Madison,Manhattan,Chelsea,40.75013945,-74.00272135,Entire home/apt,109.00,1,10,02/01/24,3.16,2,233,10,Exempt,4.6,1,3,1
52967909,Rental unit in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 private bath,8661571,Naa-Sakle,Brooklyn,Bedford-Stuyvesant,40.68183,-73.92113,Private room,106.00,30,38,11/12/23,1.45,1,340,18,No License,4.76,1,2,1
45578986,Rental unit in New York · ★4.80 · Studio · 1 bed · 1 bath,51501835,Jeniffer,Manhattan,Upper East Side,40.78225,-73.95408,Entire home/apt,95.00,30,5,22/10/23,0.22,139,364,4,No License,4.8,Studio,1,1
18359018,Rental unit in New York · ★4.64 · Studio · 1 bed · 1 bath,51501835,Jeniffer,Manhattan,Upper East Side,40.78118,-73.95306,Entire home/apt,100.00,30,11,12/01/23,0.16,139,365,1,No License,4.64,Studio,1,1
9324841,Loft in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,9659504,Danny,Brooklyn,Williamsburg,40.71499,-73.9463,Entire home/apt,300.00,30,10,27/08/21,0.1,1,89,0,No License,5,1,1,1
37002006,Condo in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 bath,9614389,Adam,Brooklyn,Williamsburg,40.71147,-73.94896,Entire home/apt,270.00,30,89,27/08/23,1.67,1,41,28,No License,4.94,1,1,1
15343302,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1 bath,28629925,Michelle,Manhattan,Harlem,40.81011,-73.94404,Entire home/apt,250.00,30,5,17/07/22,0.26,1,364,0,No License,5,2,2,1
5231817,Rental unit in New York · ★4.43 · 1 bedroom · 1 bed · 1 bath,2119276,Urban Furnished,Manhattan,Upper East Side,40.75966,-73.96124,Entire home/apt,119.00,30,14,30/12/23,0.14,54,279,1,No License,4.43,1,1,1
8.70E+17,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,23772724,The Local Stay,Manhattan,Upper East Side,40.78185234,-73.94543096,Entire home/apt,92.00,30,1,13/12/23,1,68,241,1,No License,No rating,2,2,1
7.45E+17,Rental unit in New York · 2 bedrooms · 3 beds · 2 baths,113723310,MyNyHousing,Manhattan,East Harlem,40.78695,-73.94853,Entire home/apt,200.00,30,2,20/11/23,0.73,60,364,2,No License,No rating,2,3,2
4472978,Rental unit in New York · ★4.92 · Studio · 1 bed · 1 bath,5800619,Catia,Manhattan,Chelsea,40.75398,-73.99982,Entire home/apt,245.00,30,337,15/12/23,3.34,2,281,46,No License,4.92,Studio,1,1
8.03E+17,Rental unit in New York · ★5.0 · 3 bedrooms · 3 beds · 3 baths,66989673,Theresa,Manhattan,Upper East Side,40.77810632,-73.9543089,Entire home/apt,950.00,30,7,04/12/23,0.76,1,364,7,No License,5,3,3,3
45378043,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,Manhattan,Upper East Side,40.77668313,-73.94496253,Private room,92.00,30,1,23/05/23,0.13,348,362,1,No License,No rating,1,1,0
8.59E+17,Rental unit in New York · ★4.80 · 3 bedrooms · 3 beds · 2 baths,486475503,Brandy,Manhattan,Upper East Side,40.78155,-73.9564,Entire home/apt,318.00,30,10,18/07/23,1.1,2,125,10,No License,4.8,3,3,2
7.63E+17,Rental unit in Queens · ★4.81 · 1 bedroom · 2 beds · 1 bath,471850331,Zipporah,Queens,St. Albans,40.70495,-73.75051,Entire home/apt,100.00,30,21,23/04/23,1.59,2,364,19,No License,4.81,1,2,1
6.57E+17,Townhouse in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 private bath,24273714,Aracelis,Brooklyn,Flatbush,40.63308,-73.95073,Private room,50.00,30,39,01/12/23,2.23,9,229,26,No License,4.85,1,1,1
46335178,Rental unit in New York · ★4.60 · Studio · 1 bed · 1 bath,51501835,Jeniffer,Manhattan,Upper East Side,40.78213,-73.95269,Entire home/apt,95.00,30,5,04/01/22,0.16,139,287,0,No License,4.6,Studio,1,1
5.30E+17,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,432233993,Bruce,Brooklyn,Bay Ridge,40.62159,-74.02258,Private room,72.00,30,45,04/11/23,2.05,6,258,21,No License,4.91,1,1,1.5
9.84E+17,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,520241649,Regina,Manhattan,SoHo,40.72308561,-74.00409227,Entire home/apt,175.00,5,1,02/12/23,0.83,1,340,1,Exempt,No rating,1,1,1
707396,Condo in New York · ★4.87 · 2 bedrooms · 3 beds · 1 private bath,3636235,Ari,Manhattan,East Village,40.72544,-73.9805,Private room,499.00,30,140,05/09/23,1.03,1,180,7,No License,4.87,2,3,1
9.94E+17,Rental unit in New York · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,243489304,Jack,Manhattan,Lower East Side,40.71312013,-73.98702905,Private room,83.00,3,4,17/12/23,2.07,8,201,4,Exempt,4,1,1,1
51510371,Townhouse in Brooklyn · ★4.64 · 1 bedroom · 1 bed · 1 private bath,363928053,Chida,Brooklyn,Kensington,40.64344,-73.98187,Private room,53.00,30,25,30/09/23,0.89,8,218,19,No License,4.64,1,1,1
7.00E+17,Rental unit in Queens · ★4.74 · 1 bedroom · 1 bed · 1 bath,130186976,Challen,Queens,St. Albans,40.69251,-73.75652,Entire home/apt,169.00,30,34,21/05/23,2.14,1,365,20,No License,4.74,1,1,1
6.51E+17,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,21849863,Justin,Manhattan,East Village,40.72561549,-73.98405861,Entire home/apt,99.00,30,43,27/12/23,4.1,1,53,43,No License,4.93,1,1,1
9.13E+17,Rental unit in New York · 1 bedroom · 1 bed · 2 shared baths,480603123,Angel,Manhattan,Lower East Side,40.7152693,-73.98147783,Private room,40.00,30,1,09/09/23,0.25,11,245,1,No License,No rating,1,1,2
721762,Rental unit in New York · ★4.71 · 1 bedroom · 1 bed · 1 bath,3726366,Damian,Manhattan,East Village,40.72585,-73.98542,Entire home/apt,89.00,30,95,31/05/23,0.7,1,66,3,No License,4.71,1,1,1
12190880,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 private bath,65527002,Sissy,Manhattan,Upper West Side,40.79512,-73.96325,Private room,90.00,30,90,29/09/23,1.19,1,146,3,No License,4.87,1,1,1
1.01E+18,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1 bath,537267374,Renato,Manhattan,Upper East Side,40.77669,-73.95299,Entire home/apt,149.00,3,7,18/12/23,3.44,1,311,7,OSE-STRREG-1048755,4.86,1,1,1
318021,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,1632149,Michael,Manhattan,Harlem,40.80272,-73.95316,Private room,110.00,30,91,19/11/23,0.67,1,137,12,No License,4.97,1,1,1
49835791,Rental unit in Brooklyn · ★4.82 · 1 bedroom · 1 bed · 1 bath,50377301,Ishmael,Brooklyn,Williamsburg,40.70765,-73.94983,Entire home/apt,165.00,30,155,27/10/23,4.92,1,180,45,No License,4.82,1,1,1
52824025,Rental unit in Brooklyn · ★4.82 · 2 bedrooms · 2 beds · 1 bath,307345384,Luis,Brooklyn,Williamsburg,40.71307,-73.95633,Entire home/apt,390.00,30,22,26/11/23,0.83,1,365,10,No License,4.82,2,2,1
50695926,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,Brooklyn,Bushwick,40.6898,-73.92042,Private room,31.00,90,1,01/05/22,0.05,589,0,0,No License,No rating,1,1,1
198478,Rental unit in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,968805,Lennay,Manhattan,Upper East Side,40.7794,-73.95096,Private room,70.00,30,41,14/08/23,0.38,1,158,1,No License,4.83,1,1,1
8664611,Townhouse in Staten Island · ★4.89 · Studio · 3 beds · 1 bath,45519775,Ayman,Staten Island,West Brighton,40.62872,-74.12154,Entire home/apt,86.00,30,230,29/08/23,2.29,1,261,6,No License,4.89,Studio,3,1
8.11E+17,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,496664883,H Two E,Brooklyn,Bushwick,40.6905,-73.91028,Private room,140.00,30,3,08/10/23,0.36,4,365,3,No License,5,1,1,1
8.79E+17,Rental unit in New York · 1 bedroom · 1 bed · 1.5 baths,488737581,Leo,Manhattan,Harlem,40.80296,-73.95639,Private room,51.00,30,2,05/11/23,0.3,17,365,2,No License,No rating,1,1,1.5
7.76E+17,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,867225,Rahul,Manhattan,Morningside Heights,40.80634,-73.95905,Private room,80.00,31,3,31/12/23,0.25,2,238,3,No License,5,1,1,1
40347199,Rental unit in Brooklyn  · ★4.81 · 4 bedrooms · 7 beds · 3 baths,148725429,Javier,Brooklyn,Bedford-Stuyvesant,40.68697,-73.91785,Entire home/apt,599.00,30,109,28/10/23,2.48,2,365,25,No License,4.81,4,7,3
15381675,Condo in Brooklyn · ★4.93 · 1 bedroom · 1 bed · 1 private bath,98341498,Gabriel,Brooklyn,Bushwick,40.68811035,-73.91184235,Private room,104.00,30,92,29/11/23,1.07,1,358,13,No License,4.93,1,1,1
8.47E+17,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,481452777,Jude,Manhattan,Harlem,40.8174733,-73.9441909,Entire home/apt,254.00,1,40,22/12/23,4.3,12,336,40,Exempt,4.63,2,3,1
43725737,Loft in Brooklyn · ★4.38 · 2 bedrooms · 5 beds · 2 baths,300293489,Raquel,Brooklyn,Bedford-Stuyvesant,40.69152,-73.95548,Entire home/apt,285.00,30,42,06/11/23,2.12,2,365,20,No License,4.38,2,5,2
53292314,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,41135932,Renay,Manhattan,Chelsea,40.73961,-73.99441,Entire home/apt,189.00,30,14,04/09/23,0.57,1,76,7,No License,5,1,1,1
6685220,Home in Brooklyn · 5 bedrooms · 1 bed · 2 baths,34991003,Karen,Brooklyn,East Flatbush,40.64434,-73.92383,Private room,40.00,30,1,16/12/23,1,4,269,1,No License,No rating,5,1,2
33276141,Villa in New York · 1 bedroom · 2 beds · 2 shared baths,158181451,Sophia,Queens,Flushing,40.74821,-73.82934,Private room,50.00,30,2,30/11/19,0.03,8,365,0,No License,No rating,1,2,2
3780113,Rental unit in New York · ★4.72 · 1 bedroom · 2 beds · 1 bath,5785240,Laurent,Manhattan,Harlem,40.8096,-73.94712,Entire home/apt,120.00,30,145,09/09/23,1.28,1,294,19,No License,4.72,1,2,1
9.41E+17,Home in The Bronx · ★4.83 · 1 bedroom · 1 bed · 1 private bath,429935341,Criss,Bronx,Parkchester,40.82949,-73.87561,Private room,51.00,30,12,30/11/23,2.25,6,179,12,No License,4.83,1,1,1
51307520,Condo in New York · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,402215343,Dali,Manhattan,Harlem,40.79977798,-73.95462799,Private room,72.00,30,4,25/06/23,0.21,8,365,2,No License,4.25,1,1,1
6.48E+17,Home in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 1 private bath,239103551,Yonette,Brooklyn,Brownsville,40.6641821,-73.9129914,Private room,130.00,30,29,20/08/23,1.54,1,364,12,No License,4.83,1,1,1
8.93E+17,Townhouse in New York · ★4.86 · 4 bedrooms · 6 beds · 2.5 baths,269120575,Jessica,Manhattan,Harlem,40.8236919,-73.94452252,Entire home/apt,508.00,3,7,17/12/23,0.91,4,179,7,Exempt,4.86,4,6,2.5
52611423,Home in Queens · ★4.77 · 1 bedroom · 1 bed · 1 private bath,269909179,Claudia,Queens,Woodside,40.75193,-73.90049,Private room,90.00,30,122,02/12/23,4.47,1,176,42,No License,4.77,1,1,1
47812540,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,151421618,Adesh,Queens,Ozone Park,40.68315,-73.84434,Private room,57.00,30,4,23/03/22,0.13,3,89,0,No License,5,1,1,1
4058515,Loft in Brooklyn · ★5.0 · Studio · 1 bed · 1 bath,325994,Paddy,Brooklyn,Bedford-Stuyvesant,40.69171,-73.95997,Entire home/apt,100.00,30,8,08/06/23,0.07,1,217,2,No License,5,Studio,1,1
176135,Rental unit in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 bath,842125,Jenna,Brooklyn,Crown Heights,40.67545,-73.96096,Entire home/apt,112.00,30,31,09/08/19,0.21,1,56,0,No License,4.68,1,1,1
3791325,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 2 beds · 1 bath,3028267,Vernon,Brooklyn,Clinton Hill,40.69375,-73.96576,Entire home/apt,250.00,30,38,25/11/23,0.34,1,358,19,No License,4.87,1,2,1
6.23E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,84330585,Marissa,Brooklyn,Crown Heights,40.66504,-73.95155,Entire home/apt,94.00,30,1,05/08/23,0.19,1,108,1,No License,No rating,1,1,1
646458,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,415660,Carmen,Brooklyn,Williamsburg,40.71406,-73.96749,Private room,100.00,30,8,01/11/19,0.06,1,89,0,No License,4.86,1,1,1
49733510,Home in Brooklyn · ★4.99 · 2 bedrooms · 2 beds · 1 bath,13303603,Jeff,Brooklyn,Bushwick,40.69398,-73.91984,Entire home/apt,159.00,30,138,22/10/23,4.72,1,200,35,No License,4.99,2,2,1
7.07E+17,Rental unit in Queens · ★4.61 · 1 bedroom · 3 beds · 1 bath,461612241,Sulman,Queens,Jackson Heights,40.7553,-73.88112,Entire home/apt,115.00,30,38,21/11/23,2.8,1,365,32,No License,4.61,1,3,1
5.64E+17,Home in Brooklyn · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,381486556,Kahdeja,Brooklyn,Bay Ridge,40.63246,-74.02771,Private room,60.00,30,10,30/11/23,0.87,6,307,10,No License,4.2,1,1,1
4452723,Home in Queens · ★4.72 · 2 bedrooms · 2 beds · 1 bath,2050338,Verena Vogelbacher,Queens,Richmond Hill,40.70054,-73.82785,Entire home/apt,95.00,30,18,31/07/23,0.16,3,130,1,No License,4.72,2,2,1
